/home-folder/work/study/pt-aten-logger/pt_aten_logger/test2.py:28: UserWarning: Converting a tensor with requires_grad=True to a scalar may lead to unexpected behavior.
Consider using tensor.detach() first. (Triggered internally at /sgl-workspace/pytorch/aten/src/ATen/native/Scalar.cpp:22.)
  return loss.item()
![PTATenLog _record_function_enter_new.default Inputs=('Optimizer.zero_grad#SGD.zero_grad',) Outputs=ScriptObject <__torch__.torch.classes.profiler._RecordFunction>] -- ElapsedTime=22.64us
![PTATenLog _record_function_exit._RecordFunction Inputs=(<torch.ScriptObject object at 0x4604d130>,) Outputs=None] -- ElapsedTime=9.71us
![PTATenLog t.default Inputs=('[1, 10]:torch.float32:cpu:591900736',) Outputs=[10, 1]:torch.float32:cpu:591900736] -- ElapsedTime=76.33us
![PTATenLog addmm.default Inputs=('[1]:torch.float32:cpu:591729984', '[16, 10]:torch.float32:cpu:1178054720', '[10, 1]:torch.float32:cpu:591900736') Outputs=[16, 1]:torch.float32:cpu:1177954112] -- ElapsedTime=105.67us
![PTATenLog mse_loss.default Inputs=('[16, 1]:torch.float32:cpu:1177954112', '[16, 1]:torch.float32:cpu:1177892160') Outputs=[]:torch.float32:cpu:1178066240] -- ElapsedTime=140.31us
![PTATenLog ones_like.default Inputs=('[]:torch.float32:cpu:1178066240',) kwargs={'pin_memory': False, 'memory_format': torch.preserve_format} Outputs=[]:torch.float32:cpu:1178037888] -- ElapsedTime=28.25us
![PTATenLog mse_loss_backward.default Inputs=('[]:torch.float32:cpu:1178037888', '[16, 1]:torch.float32:cpu:1177954112', '[16, 1]:torch.float32:cpu:1177892160', 1) Outputs=[16, 1]:torch.float32:cpu:1177841536] -- ElapsedTime=59.20us
![PTATenLog t.default Inputs=('[16, 1]:torch.float32:cpu:1177841536',) Outputs=[1, 16]:torch.float32:cpu:1177841536] -- ElapsedTime=9.38us
![PTATenLog mm.default Inputs=('[1, 16]:torch.float32:cpu:1177841536', '[16, 10]:torch.float32:cpu:1178054720') Outputs=[1, 10]:torch.float32:cpu:1178116096] -- ElapsedTime=14.11us
![PTATenLog t.default Inputs=('[1, 10]:torch.float32:cpu:1178116096',) Outputs=[10, 1]:torch.float32:cpu:1178116096] -- ElapsedTime=2.34us
![PTATenLog sum.dim_IntList Inputs=('[16, 1]:torch.float32:cpu:1177841536', [0], True) Outputs=[1, 1]:torch.float32:cpu:1178117376] -- ElapsedTime=21.95us
![PTATenLog view.default Inputs=('[1, 1]:torch.float32:cpu:1178117376', [1]) Outputs=[1]:torch.float32:cpu:1178117376] -- ElapsedTime=9.90us
![PTATenLog detach.default Inputs=('[1]:torch.float32:cpu:1178117376',) Outputs=[1]:torch.float32:cpu:1178117376] -- ElapsedTime=5.45us
![PTATenLog detach.default Inputs=('[1]:torch.float32:cpu:1178117376',) Outputs=[1]:torch.float32:cpu:1178117376] -- ElapsedTime=3.73us
![PTATenLog t.default Inputs=('[10, 1]:torch.float32:cpu:1178116096',) Outputs=[1, 10]:torch.float32:cpu:1178116096] -- ElapsedTime=2.58us
![PTATenLog detach.default Inputs=('[1, 10]:torch.float32:cpu:1178116096',) Outputs=[1, 10]:torch.float32:cpu:1178116096] -- ElapsedTime=1.86us
![PTATenLog detach.default Inputs=('[1, 10]:torch.float32:cpu:1178116096',) Outputs=[1, 10]:torch.float32:cpu:1178116096] -- ElapsedTime=2.00us
![PTATenLog _record_function_enter_new.default Inputs=('Optimizer.step#SGD.step',) Outputs=ScriptObject <__torch__.torch.classes.profiler._RecordFunction>] -- ElapsedTime=15.95us
![PTATenLog add_.Tensor Inputs=('[1, 10]:torch.float32:cpu:591900736', '[1, 10]:torch.float32:cpu:1178116096') kwargs={'alpha': -0.01} Outputs=[1, 10]:torch.float32:cpu:591900736] -- ElapsedTime=20.92us
![PTATenLog add_.Tensor Inputs=('[1]:torch.float32:cpu:591729984', '[1]:torch.float32:cpu:1178117376') kwargs={'alpha': -0.01} Outputs=[1]:torch.float32:cpu:591729984] -- ElapsedTime=4.70us
![PTATenLog _record_function_exit._RecordFunction Inputs=(<torch.ScriptObject object at 0x45efc5a0>,) Outputs=None] -- ElapsedTime=13.47us
![PTATenLog _local_scalar_dense.default Inputs=('[]:torch.float32:cpu:1178066240',) Outputs=1.4181642532348633] -- ElapsedTime=4.86us
Epoch 1, Loss: 1.4182
![PTATenLog _record_function_exit._RecordFunction Inputs=(<torch.ScriptObject object at 0x4638a8c0>,) Outputs=None] -- ElapsedTime=9.41us
![PTATenLog t.default Inputs=('[1, 10]:torch.float32:cpu:591900736',) Outputs=[10, 1]:torch.float32:cpu:591900736] -- ElapsedTime=5.03us
![PTATenLog addmm.default Inputs=('[1]:torch.float32:cpu:591729984', '[16, 10]:torch.float32:cpu:1178121472', '[10, 1]:torch.float32:cpu:591900736') Outputs=[16, 1]:torch.float32:cpu:1178116288] -- ElapsedTime=15.70us
![PTATenLog mse_loss.default Inputs=('[16, 1]:torch.float32:cpu:1178116288', '[16, 1]:torch.float32:cpu:1177959232') Outputs=[]:torch.float32:cpu:1178116480] -- ElapsedTime=27.74us
![PTATenLog ones_like.default Inputs=('[]:torch.float32:cpu:1178116480',) kwargs={'pin_memory': False, 'memory_format': torch.preserve_format} Outputs=[]:torch.float32:cpu:1177841024] -- ElapsedTime=10.29us
![PTATenLog mse_loss_backward.default Inputs=('[]:torch.float32:cpu:1177841024', '[16, 1]:torch.float32:cpu:1178116288', '[16, 1]:torch.float32:cpu:1177959232', 1) Outputs=[16, 1]:torch.float32:cpu:1177954112] -- ElapsedTime=10.41us
![PTATenLog t.default Inputs=('[16, 1]:torch.float32:cpu:1177954112',) Outputs=[1, 16]:torch.float32:cpu:1177954112] -- ElapsedTime=3.20us
![PTATenLog mm.default Inputs=('[1, 16]:torch.float32:cpu:1177954112', '[16, 10]:torch.float32:cpu:1178121472') Outputs=[1, 10]:torch.float32:cpu:1178118912] -- ElapsedTime=5.46us
![PTATenLog t.default Inputs=('[1, 10]:torch.float32:cpu:1178118912',) Outputs=[10, 1]:torch.float32:cpu:1178118912] -- ElapsedTime=2.27us
![PTATenLog sum.dim_IntList Inputs=('[16, 1]:torch.float32:cpu:1177954112', [0], True) Outputs=[1, 1]:torch.float32:cpu:1178120640] -- ElapsedTime=8.95us
![PTATenLog view.default Inputs=('[1, 1]:torch.float32:cpu:1178120640', [1]) Outputs=[1]:torch.float32:cpu:1178120640] -- ElapsedTime=5.84us
![PTATenLog detach.default Inputs=('[1]:torch.float32:cpu:1178120640',) Outputs=[1]:torch.float32:cpu:1178120640] -- ElapsedTime=2.50us
![PTATenLog detach.default Inputs=('[1]:torch.float32:cpu:1178120640',) Outputs=[1]:torch.float32:cpu:1178120640] -- ElapsedTime=2.78us
![PTATenLog t.default Inputs=('[10, 1]:torch.float32:cpu:1178118912',) Outputs=[1, 10]:torch.float32:cpu:1178118912] -- ElapsedTime=2.26us
![PTATenLog detach.default Inputs=('[1, 10]:torch.float32:cpu:1178118912',) Outputs=[1, 10]:torch.float32:cpu:1178118912] -- ElapsedTime=1.85us
![PTATenLog detach.default Inputs=('[1, 10]:torch.float32:cpu:1178118912',) Outputs=[1, 10]:torch.float32:cpu:1178118912] -- ElapsedTime=2.13us
![PTATenLog _record_function_enter_new.default Inputs=('Optimizer.step#SGD.step',) Outputs=ScriptObject <__torch__.torch.classes.profiler._RecordFunction>] -- ElapsedTime=6.75us
![PTATenLog add_.Tensor Inputs=('[1, 10]:torch.float32:cpu:591900736', '[1, 10]:torch.float32:cpu:1178118912') kwargs={'alpha': -0.01} Outputs=[1, 10]:torch.float32:cpu:591900736] -- ElapsedTime=7.09us
![PTATenLog add_.Tensor Inputs=('[1]:torch.float32:cpu:591729984', '[1]:torch.float32:cpu:1178120640') kwargs={'alpha': -0.01} Outputs=[1]:torch.float32:cpu:591729984] -- ElapsedTime=3.28us
![PTATenLog _record_function_exit._RecordFunction Inputs=(<torch.ScriptObject object at 0x460c0950>,) Outputs=None] -- ElapsedTime=7.59us
![PTATenLog _local_scalar_dense.default Inputs=('[]:torch.float32:cpu:1178116480',) Outputs=1.736825942993164] -- ElapsedTime=2.34us
Epoch 3, Loss: 1.7368
![PTATenLog _record_function_enter_new.default Inputs=('Optimizer.zero_grad#SGD.zero_grad',) Outputs=ScriptObject <__torch__.torch.classes.profiler._RecordFunction>] -- ElapsedTime=5.01us
![PTATenLog _record_function_exit._RecordFunction Inputs=(<torch.ScriptObject object at 0x4638b1c0>,) Outputs=None] -- ElapsedTime=6.37us
![PTATenLog t.default Inputs=('[1, 10]:torch.float32:cpu:591900736',) Outputs=[10, 1]:torch.float32:cpu:591900736] -- ElapsedTime=3.05us
![PTATenLog addmm.default Inputs=('[1]:torch.float32:cpu:591729984', '[16, 10]:torch.float32:cpu:1178122176', '[10, 1]:torch.float32:cpu:591900736') Outputs=[16, 1]:torch.float32:cpu:1178116288] -- ElapsedTime=10.97us
![PTATenLog mse_loss.default Inputs=('[16, 1]:torch.float32:cpu:1178116288', '[16, 1]:torch.float32:cpu:1177891328') Outputs=[]:torch.float32:cpu:1177959232] -- ElapsedTime=22.20us
![PTATenLog ones_like.default Inputs=('[]:torch.float32:cpu:1177959232',) kwargs={'pin_memory': False, 'memory_format': torch.preserve_format} Outputs=[]:torch.float32:cpu:1178121024] -- ElapsedTime=8.54us
![PTATenLog mse_loss_backward.default Inputs=('[]:torch.float32:cpu:1178121024', '[16, 1]:torch.float32:cpu:1178116288', '[16, 1]:torch.float32:cpu:1177891328', 1) Outputs=[16, 1]:torch.float32:cpu:1178121088] -- ElapsedTime=8.71us
![PTATenLog t.default Inputs=('[16, 1]:torch.float32:cpu:1178121088',) Outputs=[1, 16]:torch.float32:cpu:1178121088] -- ElapsedTime=2.68us
![PTATenLog mm.default Inputs=('[1, 16]:torch.float32:cpu:1178121088', '[16, 10]:torch.float32:cpu:1178122176') Outputs=[1, 10]:torch.float32:cpu:1178118080] -- ElapsedTime=4.69us
![PTATenLog t.default Inputs=('[1, 10]:torch.float32:cpu:1178118080',) Outputs=[10, 1]:torch.float32:cpu:1178118080] -- ElapsedTime=2.18us
![PTATenLog sum.dim_IntList Inputs=('[16, 1]:torch.float32:cpu:1178121088', [0], True) Outputs=[1, 1]:torch.float32:cpu:1178118272] -- ElapsedTime=7.43us
![PTATenLog view.default Inputs=('[1, 1]:torch.float32:cpu:1178118272', [1]) Outputs=[1]:torch.float32:cpu:1178118272] -- ElapsedTime=4.78us
![PTATenLog detach.default Inputs=('[1]:torch.float32:cpu:1178118272',) Outputs=[1]:torch.float32:cpu:1178118272] -- ElapsedTime=2.22us
![PTATenLog detach.default Inputs=('[1]:torch.float32:cpu:1178118272',) Outputs=[1]:torch.float32:cpu:1178118272] -- ElapsedTime=2.67us
![PTATenLog t.default Inputs=('[10, 1]:torch.float32:cpu:1178118080',) Outputs=[1, 10]:torch.float32:cpu:1178118080] -- ElapsedTime=2.14us
![PTATenLog detach.default Inputs=('[1, 10]:torch.float32:cpu:1178118080',) Outputs=[1, 10]:torch.float32:cpu:1178118080] -- ElapsedTime=1.78us
![PTATenLog detach.default Inputs=('[1, 10]:torch.float32:cpu:1178118080',) Outputs=[1, 10]:torch.float32:cpu:1178118080] -- ElapsedTime=1.91us
![PTATenLog _record_function_enter_new.default Inputs=('Optimizer.step#SGD.step',) Outputs=ScriptObject <__torch__.torch.classes.profiler._RecordFunction>] -- ElapsedTime=4.96us
![PTATenLog add_.Tensor Inputs=('[1, 10]:torch.float32:cpu:591900736', '[1, 10]:torch.float32:cpu:1178118080') kwargs={'alpha': -0.01} Outputs=[1, 10]:torch.float32:cpu:591900736] -- ElapsedTime=6.09us
![PTATenLog add_.Tensor Inputs=('[1]:torch.float32:cpu:591729984', '[1]:torch.float32:cpu:1178118272') kwargs={'alpha': -0.01} Outputs=[1]:torch.float32:cpu:591729984] -- ElapsedTime=3.37us
![PTATenLog _record_function_exit._RecordFunction Inputs=(<torch.ScriptObject object at 0x46331be0>,) Outputs=None] -- ElapsedTime=7.78us
![PTATenLog _local_scalar_dense.default Inputs=('[]:torch.float32:cpu:1177959232',) Outputs=1.737410306930542] -- ElapsedTime=1.98us
Epoch 4, Loss: 1.7374
![PTATenLog _record_function_enter_new.default Inputs=('Optimizer.zero_grad#SGD.zero_grad',) Outputs=ScriptObject <__torch__.torch.classes.profiler._RecordFunction>] -- ElapsedTime=5.06us
![PTATenLog _record_function_exit._RecordFunction Inputs=(<torch.ScriptObject object at 0x4638a880>,) Outputs=None] -- ElapsedTime=6.03us
![PTATenLog t.default Inputs=('[1, 10]:torch.float32:cpu:591900736',) Outputs=[10, 1]:torch.float32:cpu:591900736] -- ElapsedTime=3.10us
![PTATenLog addmm.default Inputs=('[1]:torch.float32:cpu:591729984', '[16, 10]:torch.float32:cpu:1178123200', '[10, 1]:torch.float32:cpu:591900736') Outputs=[16, 1]:torch.float32:cpu:1177018560] -- ElapsedTime=9.56us
![PTATenLog mse_loss.default Inputs=('[16, 1]:torch.float32:cpu:1177018560', '[16, 1]:torch.float32:cpu:1177841088') Outputs=[]:torch.float32:cpu:1178116288] -- ElapsedTime=20.56us
![PTATenLog ones_like.default Inputs=('[]:torch.float32:cpu:1178116288',) kwargs={'pin_memory': False, 'memory_format': torch.preserve_format} Outputs=[]:torch.float32:cpu:1178118080] -- ElapsedTime=8.06us
![PTATenLog mse_loss_backward.default Inputs=('[]:torch.float32:cpu:1178118080', '[16, 1]:torch.float32:cpu:1177018560', '[16, 1]:torch.float32:cpu:1177841088', 1) Outputs=[16, 1]:torch.float32:cpu:1178118144] -- ElapsedTime=7.79us
![PTATenLog t.default Inputs=('[16, 1]:torch.float32:cpu:1178118144',) Outputs=[1, 16]:torch.float32:cpu:1178118144] -- ElapsedTime=2.70us
![PTATenLog mm.default Inputs=('[1, 16]:torch.float32:cpu:1178118144', '[16, 10]:torch.float32:cpu:1178123200') Outputs=[1, 10]:torch.float32:cpu:1178117440] -- ElapsedTime=4.24us
![PTATenLog t.default Inputs=('[1, 10]:torch.float32:cpu:1178117440',) Outputs=[10, 1]:torch.float32:cpu:1178117440] -- ElapsedTime=2.13us
![PTATenLog sum.dim_IntList Inputs=('[16, 1]:torch.float32:cpu:1178118144', [0], True) Outputs=[1, 1]:torch.float32:cpu:1178118464] -- ElapsedTime=7.95us
![PTATenLog view.default Inputs=('[1, 1]:torch.float32:cpu:1178118464', [1]) Outputs=[1]:torch.float32:cpu:1178118464] -- ElapsedTime=4.85us
![PTATenLog detach.default Inputs=('[1]:torch.float32:cpu:1178118464',) Outputs=[1]:torch.float32:cpu:1178118464] -- ElapsedTime=2.25us
![PTATenLog detach.default Inputs=('[1]:torch.float32:cpu:1178118464',) Outputs=[1]:torch.float32:cpu:1178118464] -- ElapsedTime=2.72us
![PTATenLog t.default Inputs=('[10, 1]:torch.float32:cpu:1178117440',) Outputs=[1, 10]:torch.float32:cpu:1178117440] -- ElapsedTime=2.31us
![PTATenLog detach.default Inputs=('[1, 10]:torch.float32:cpu:1178117440',) Outputs=[1, 10]:torch.float32:cpu:1178117440] -- ElapsedTime=1.69us
![PTATenLog detach.default Inputs=('[1, 10]:torch.float32:cpu:1178117440',) Outputs=[1, 10]:torch.float32:cpu:1178117440] -- ElapsedTime=2.00us
![PTATenLog _record_function_enter_new.default Inputs=('Optimizer.step#SGD.step',) Outputs=ScriptObject <__torch__.torch.classes.profiler._RecordFunction>] -- ElapsedTime=5.02us
![PTATenLog add_.Tensor Inputs=('[1, 10]:torch.float32:cpu:591900736', '[1, 10]:torch.float32:cpu:1178117440') kwargs={'alpha': -0.01} Outputs=[1, 10]:torch.float32:cpu:591900736] -- ElapsedTime=5.89us
![PTATenLog add_.Tensor Inputs=('[1]:torch.float32:cpu:591729984', '[1]:torch.float32:cpu:1178118464') kwargs={'alpha': -0.01} Outputs=[1]:torch.float32:cpu:591729984] -- ElapsedTime=3.22us
![PTATenLog _record_function_exit._RecordFunction Inputs=(<torch.ScriptObject object at 0x46310b10>,) Outputs=None] -- ElapsedTime=7.94us
![PTATenLog _local_scalar_dense.default Inputs=('[]:torch.float32:cpu:1178116288',) Outputs=1.6631243228912354] -- ElapsedTime=2.15us
Epoch 5, Loss: 1.6631
![PTATenLog _record_function_enter_new.default Inputs=('Optimizer.zero_grad#SGD.zero_grad',) Outputs=ScriptObject <__torch__.torch.classes.profiler._RecordFunction>] -- ElapsedTime=5.35us
![PTATenLog _record_function_exit._RecordFunction Inputs=(<torch.ScriptObject object at 0x22733dc0>,) Outputs=None] -- ElapsedTime=5.87us
![PTATenLog t.default Inputs=('[1, 10]:torch.float32:cpu:591900736',) Outputs=[10, 1]:torch.float32:cpu:591900736] -- ElapsedTime=3.50us
![PTATenLog addmm.default Inputs=('[1]:torch.float32:cpu:591729984', '[16, 10]:torch.float32:cpu:1178122240', '[10, 1]:torch.float32:cpu:591900736') Outputs=[16, 1]:torch.float32:cpu:1178116288] -- ElapsedTime=9.87us
![PTATenLog mse_loss.default Inputs=('[16, 1]:torch.float32:cpu:1178116288', '[16, 1]:torch.float32:cpu:1177891328') Outputs=[]:torch.float32:cpu:1177959232] -- ElapsedTime=21.20us
![PTATenLog ones_like.default Inputs=('[]:torch.float32:cpu:1177959232',) kwargs={'pin_memory': False, 'memory_format': torch.preserve_format} Outputs=[]:torch.float32:cpu:1178118080] -- ElapsedTime=8.43us
![PTATenLog mse_loss_backward.default Inputs=('[]:torch.float32:cpu:1178118080', '[16, 1]:torch.float32:cpu:1178116288', '[16, 1]:torch.float32:cpu:1177891328', 1) Outputs=[16, 1]:torch.float32:cpu:1178117440] -- ElapsedTime=8.22us
![PTATenLog t.default Inputs=('[16, 1]:torch.float32:cpu:1178117440',) Outputs=[1, 16]:torch.float32:cpu:1178117440] -- ElapsedTime=2.93us
![PTATenLog mm.default Inputs=('[1, 16]:torch.float32:cpu:1178117440', '[16, 10]:torch.float32:cpu:1178122240') Outputs=[1, 10]:torch.float32:cpu:1177841600] -- ElapsedTime=4.44us
![PTATenLog t.default Inputs=('[1, 10]:torch.float32:cpu:1177841600',) Outputs=[10, 1]:torch.float32:cpu:1177841600] -- ElapsedTime=2.13us
![PTATenLog sum.dim_IntList Inputs=('[16, 1]:torch.float32:cpu:1178117440', [0], True) Outputs=[1, 1]:torch.float32:cpu:1178118464] -- ElapsedTime=7.95us
![PTATenLog view.default Inputs=('[1, 1]:torch.float32:cpu:1178118464', [1]) Outputs=[1]:torch.float32:cpu:1178118464] -- ElapsedTime=4.43us
![PTATenLog detach.default Inputs=('[1]:torch.float32:cpu:1178118464',) Outputs=[1]:torch.float32:cpu:1178118464] -- ElapsedTime=2.35us
![PTATenLog detach.default Inputs=('[1]:torch.float32:cpu:1178118464',) Outputs=[1]:torch.float32:cpu:1178118464] -- ElapsedTime=2.86us
![PTATenLog t.default Inputs=('[10, 1]:torch.float32:cpu:1177841600',) Outputs=[1, 10]:torch.float32:cpu:1177841600] -- ElapsedTime=2.21us
![PTATenLog detach.default Inputs=('[1, 10]:torch.float32:cpu:1177841600',) Outputs=[1, 10]:torch.float32:cpu:1177841600] -- ElapsedTime=1.88us
![PTATenLog detach.default Inputs=('[1, 10]:torch.float32:cpu:1177841600',) Outputs=[1, 10]:torch.float32:cpu:1177841600] -- ElapsedTime=2.05us
